Date,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Province,Island
2020-04-02,0,0,0,0,1,0,0,1,Maluku Utara,Maluku
2020-04-02,0,0,0,0,4,0,0,4,Nusa Tenggara Barat,Nusa Tenggara
2020-04-02,0,0,1,-1,9,0,3,6,Papua,Papua
2020-04-02,0,0,0,0,2,0,0,2,Papua Barat,Papua
2020-04-02,4,0,0,4,7,1,0,6,Riau,Sumatera
2020-04-02,0,0,0,0,1,0,0,1,Sulawesi Barat,Sulawesi
2020-04-02,0,2,4,-6,65,6,4,55,Sulawesi Selatan,Sulawesi
2020-04-02,0,1,0,-1,2,1,0,1,Sulawesi Tengah,Sulawesi
2020-04-02,0,0,0,0,3,0,0,3,Sulawesi Tenggara,Sulawesi
2020-04-02,0,0,0,0,1,0,0,1,Sulawesi Utara,Sulawesi
2020-04-02,0,0,0,0,8,0,0,8,Sumatera Barat,Sumatera
2020-04-02,6,0,0,6,10,0,0,10,Sumatera Selatan,Sumatera
2020-04-02,0,0,0,0,15,4,0,11,Sumatera Utara,Sumatera
2020-04-03,0,0,0,0,5,0,0,5,Aceh,Sumatera
2020-04-03,3,0,0,3,19,0,5,14,Bali,Nusa Tenggara
2020-04-03,4,3,0,1,101,18,8,75,Banten,Jawa
2020-04-03,1,0,0,1,2,1,0,1,Bengkulu,Sumatera
2020-04-03,70,6,2,62,503,98,41,364,DKI Jakarta,Jawa
2020-04-03,0,0,0,0,13,3,3,7,Daerah Istimewa Yogyakarta,Jawa
2020-04-03,0,0,0,0,1,0,0,1,Jambi,Sumatera
2020-04-03,2,1,3,-2,256,32,19,205,Jawa Barat,Jawa
2020-04-03,13,1,4,8,99,20,23,56,Jawa Tengah,Jawa
2020-04-03,48,0,0,48,102,10,13,79,Jawa Timur,Jawa
2020-04-03,0,0,0,0,7,1,2,4,Kalimantan Barat,Kalimantan
2020-04-03,0,0,0,0,7,0,0,7,Kalimantan Selatan,Kalimantan
2020-04-03,2,0,0,2,7,0,2,5,Kalimantan Tengah,Kalimantan
2020-04-03,1,0,0,1,18,1,0,17,Kalimantan Timur,Kalimantan
2020-04-03,6,0,0,6,8,0,0,8,Kalimantan Utara,Kalimantan
2020-04-03,0,0,0,0,2,1,0,1,Kepulauan Bangka Belitung,Sumatera
2020-04-03,2,0,0,2,4,3,2,-1,Kepulauan Riau,Sumatera
2020-04-03,3,1,0,2,10,3,0,7,Lampung,Sumatera
2020-04-03,0,0,0,0,1,0,0,1,Maluku,Maluku
2020-04-03,0,0,0,0,1,0,0,1,Maluku Utara,Maluku
2020-04-03,0,0,0,0,4,0,0,4,Nusa Tenggara Barat,Nusa Tenggara
2020-04-03,6,1,0,5,15,1,3,11,Papua,Papua
2020-04-03,0,0,0,0,2,0,0,2,Papua Barat,Papua
2020-04-03,3,0,0,3,10,1,0,9,Riau,Sumatera
2020-04-03,1,0,0,1,2,0,0,2,Sulawesi Barat,Sulawesi
2020-04-03,15,0,0,15,80,6,4,70,Sulawesi Selatan,Sulawesi
2020-04-03,2,1,0,1,4,2,0,2,Sulawesi Tengah,Sulawesi
2020-04-03,2,0,0,2,5,0,0,5,Sulawesi Tenggara,Sulawesi
2020-04-03,0,0,0,0,1,0,0,1,Sulawesi Utara,Sulawesi
2020-04-03,0,0,0,0,8,0,0,8,Sumatera Barat,Sumatera
2020-04-03,1,0,0,1,11,0,0,11,Sumatera Selatan,Sumatera
2020-04-03,0,0,0,0,15,4,0,11,Sumatera Utara,Sumatera
2020-04-04,0,0,0,0,5,0,0,5,Aceh,Sumatera
2020-04-04,5,0,0,5,24,0,5,19,Bali,Nusa Tenggara
2020-04-04,3,0,0,3,104,18,8,78,Banten,Jawa
2020-04-04,0,0,0,0,2,1,0,1,Bengkulu,Sumatera
2020-04-04,55,8,5,42,558,106,46,406,DKI Jakarta,Jawa
2020-04-04,5,0,0,5,18,3,3,12,Daerah Istimewa Yogyakarta,Jawa
2020-04-04,0,0,0,0,1,0,0,1,Jambi,Sumatera
2020-04-04,24,2,0,22,280,34,19,227,Jawa Barat,Jawa
2020-04-04,8,1,3,4,107,21,26,60,Jawa Tengah,Jawa
2020-04-04,0,3,4,-7,102,13,17,72,Jawa Timur,Jawa
2020-04-04,0,0,0,0,7,1,2,4,Kalimantan Barat,Kalimantan
2020-04-04,0,0,0,0,7,0,0,7,Kalimantan Selatan,Kalimantan
2020-04-04,0,0,2,-2,7,0,4,3,Kalimantan Tengah,Kalimantan
2020-04-04,2,0,1,1,20,1,1,18,Kalimantan Timur,Kalimantan
2020-04-04,0,0,0,0,8,0,0,8,Kalimantan Utara,Kalimantan
2020-04-04,0,0,0,0,2,1,0,1,Kepulauan Bangka Belitung,Sumatera
2020-04-04,0,0,0,0,4,3,2,-1,Kepulauan Riau,Sumatera
2020-04-04,0,0,0,0,10,3,0,7,Lampung,Sumatera
2020-04-04,0,0,0,0,1,0,0,1,Maluku,Maluku
2020-04-04,0,0,0,0,1,0,0,1,Maluku Utara,Maluku
2020-04-04,0,0,0,0,4,0,0,4,Nusa Tenggara Barat,Nusa Tenggara
2020-04-04,2,0,1,1,17,1,4,12,Papua,Papua
2020-04-04,0,0,0,0,2,0,0,2,Papua Barat,Papua
2020-04-04,0,0,1,-1,10,1,1,8,Riau,Sumatera
2020-04-04,0,0,0,0,2,0,0,2,Sulawesi Barat,Sulawesi
2020-04-04,0,2,5,-7,80,8,9,63,Sulawesi Selatan,Sulawesi
2020-04-04,0,0,0,0,4,2,0,2,Sulawesi Tengah,Sulawesi
2020-04-04,0,0,1,-1,5,0,1,4,Sulawesi Tenggara,Sulawesi
2020-04-04,0,1,0,-1,1,1,0,0,Sulawesi Utara,Sulawesi
2020-04-04,0,0,0,0,8,0,0,8,Sumatera Barat,Sumatera
2020-04-04,0,0,1,-1,11,0,1,10,Sumatera Selatan,Sumatera
2020-04-04,3,1,0,2,18,5,0,13,Sumatera Utara,Sumatera
2020-04-05,0,0,0,0,5,0,0,5,Aceh,Sumatera
2020-04-05,3,0,8,-5,27,0,13,14,Bali,Nusa Tenggara
2020-04-05,4,0,0,4,108,18,8,82,Banten,Jawa
2020-04-05,0,0,0,0,2,1,0,1,Bengkulu,Sumatera
2020-04-05,85,11,2,72,643,117,48,478,DKI Jakarta,Jawa
2020-04-05,1,0,0,1,19,3,3,13,Daerah Istimewa Yogyakarta,Jawa
2020-04-05,0,0,0,0,1,0,0,1,Jambi,Sumatera
2020-04-05,10,0,1,9,290,34,20,236,Jawa Barat,Jawa
2020-04-05,0,0,0,0,107,21,26,60,Jawa Tengah,Jawa
2020-04-05,35,2,1,32,137,15,18,104,Jawa Timur,Jawa
2020-04-05,0,0,0,0,7,1,2,4,Kalimantan Barat,Kalimantan
2020-04-05,8,1,0,7,15,1,0,14,Kalimantan Selatan,Kalimantan
2020-04-05,0,0,0,0,7,0,4,3,Kalimantan Tengah,Kalimantan
2020-04-05,1,0,0,1,21,1,1,19,Kalimantan Timur,Kalimantan
2020-04-05,0,0,0,0,8,0,0,8,Kalimantan Utara,Kalimantan
2020-04-05,0,0,0,0,2,1,0,1,Kepulauan Bangka Belitung,Sumatera
2020-04-05,1,0,0,1,5,3,2,0,Kepulauan Riau,Sumatera
2020-04-05,0,0,0,0,10,3,0,7,Lampung,Sumatera
2020-04-05,0,0,0,0,1,0,0,1,Maluku,Maluku
2020-04-05,0,0,0,0,1,0,0,1,Maluku Utara,Maluku
2020-04-05,0,0,0,0,4,0,0,4,Nusa Tenggara Barat,Nusa Tenggara
2020-04-05,8,0,0,8,25,1,4,20,Papua,Papua
2020-04-05,0,0,0,0,2,0,0,2,Papua Barat,Papua
2020-04-05,1,1,0,0,11,2,1,8,Riau,Sumatera
2020-04-05,0,0,0,0,2,0,0,2,Sulawesi Barat,Sulawesi
2020-04-05,2,2,11,-11,82,10,20,52,Sulawesi Selatan,Sulawesi
2020-04-05,1,0,0,1,5,2,0,3,Sulawesi Tengah,Sulawesi
2020-04-05,0,0,0,0,5,0,1,4,Sulawesi Tenggara,Sulawesi
2020-04-05,0,0,0,0,1,1,0,0,Sulawesi Utara,Sulawesi
2020-04-05,0,0,0,0,8,0,0,8,Sumatera Barat,Sumatera
2020-04-05,4,0,0,4,15,0,1,14,Sumatera Selatan,Sumatera
2020-04-05,0,0,0,0,18,5,0,13,Sumatera Utara,Sumatera
2020-04-06,0,0,0,0,5,0,0,5,Aceh,Sumatera
2020-04-06,7,0,0,7,34,0,13,21,Bali,Nusa Tenggara
2020-04-06,10,1,1,8,118,19,9,90,Banten,Jawa
2020-04-06,0,0,0,0,2,1,0,1,Bengkulu,Sumatera
2020-04-06,98,7,7,84,741,124,55,562,DKI Jakarta,Jawa
2020-04-06,3,0,1,2,22,3,4,15,Daerah Istimewa Yogyakarta,Jawa
2020-04-06,0,0,0,0,1,0,0,1,Jambi,Sumatera
2020-04-06,20,2,1,17,310,36,21,253,Jawa Barat,Jawa
2020-04-06,12,4,1,7,119,25,27,67,Jawa Tengah,Jawa
2020-04-06,3,0,10,-7,140,15,28,97,Jawa Timur,Jawa
2020-04-06,0,0,0,0,7,1,2,4,Kalimantan Barat,Kalimantan
2020-04-06,2,0,0,2,17,1,0,16,Kalimantan Selatan,Kalimantan
2020-04-06,9,0,0,9,16,0,4,12,Kalimantan Tengah,Kalimantan
2020-04-06,6,0,0,6,27,1,1,25,Kalimantan Timur,Kalimantan
2020-04-06,7,0,0,7,15,0,0,15,Kalimantan Utara,Kalimantan
2020-04-06,0,0,0,0,2,1,0,1,Kepulauan Bangka Belitung,Sumatera
2020-04-06,0,0,0,0,5,3,2,0,Kepulauan Riau,Sumatera
2020-04-06,1,0,0,1,11,3,0,8,Lampung,Sumatera
2020-04-06,0,0,0,0,1,0,0,1,Maluku,Maluku
2020-04-06,0,0,0,0,1,0,0,1,Maluku Utara,Maluku
2020-04-06,3,0,0,3,7,0,0,7,Nusa Tenggara Barat,Nusa Tenggara
2020-04-06,0,1,0,-1,25,2,4,19,Papua,Papua
2020-04-06,0,0,0,0,2,0,0,2,Papua Barat,Papua
2020-04-06,1,0,0,1,12,2,1,9,Riau,Sumatera
2020-04-06,0,0,0,0,2,0,0,2,Sulawesi Barat,Sulawesi
2020-04-06,29,0,0,29,111,10,20,81,Sulawesi Selatan,Sulawesi
2020-04-06,0,0,0,0,5,2,0,3,Sulawesi Tengah,Sulawesi
2020-04-06,1,0,0,1,6,0,1,5,Sulawesi Tenggara,Sulawesi
2020-04-06,2,0,0,2,3,1,0,2,Sulawesi Utara,Sulawesi
2020-04-06,10,0,0,10,18,0,0,18,Sumatera Barat,Sumatera
2020-04-06,0,0,0,0,15,0,1,14,Sumatera Selatan,Sumatera
2020-04-06,1,0,0,1,19,5,0,14,Sumatera Utara,Sumatera
2020-04-07,0,0,0,0,5,0,0,5,Aceh,Sumatera
2020-04-07,0,0,0,0,34,0,13,21,Bali,Nusa Tenggara
2020-04-07,6,1,0,5,124,20,9,95,Banten,Jawa
2020-04-07,0,0,0,0,2,1,0,1,Bengkulu,Sumatera
2020-04-07,110,14,3,93,851,138,58,655,DKI Jakarta,Jawa
2020-04-07,1,0,0,1,23,3,4,16,Daerah Istimewa Yogyakarta,Jawa
2020-04-07,0,0,0,0,1,0,0,1,Jambi,Sumatera
2020-04-07,79,2,3,74,389,38,24,327,Jawa Barat,Jawa
2020-04-07,1,0,0,1,120,25,27,68,Jawa Tengah,Jawa
2020-04-07,5,0,1,4,145,15,29,101,Jawa Timur,Jawa
2020-04-07,0,0,1,-1,7,1,3,3,Kalimantan Barat,Kalimantan
2020-04-07,0,2,0,-2,17,3,0,14,Kalimantan Selatan,Kalimantan
2020-04-07,0,0,2,-2,16,0,6,10,Kalimantan Tengah,Kalimantan
2020-04-07,0,0,0,0,27,1,1,25,Kalimantan Timur,Kalimantan
2020-04-07,0,0,0,0,15,0,0,15,Kalimantan Utara,Kalimantan
2020-04-07,0,0,0,0,2,1,0,1,Kepulauan Bangka Belitung,Sumatera
2020-04-07,0,0,0,0,5,3,2,0,Kepulauan Riau,Sumatera
2020-04-07,0,0,0,0,11,3,0,8,Lampung,Sumatera
2020-04-07,0,0,0,0,1,0,0,1,Maluku,Maluku
2020-04-07,0,0,0,0,1,0,0,1,Maluku Utara,Maluku
2020-04-07,0,0,0,0,7,0,0,7,Nusa Tenggara Barat,Nusa Tenggara
2020-04-07,0,1,0,-1,25,3,4,18,Papua,Papua
2020-04-07,0,0,0,0,2,0,0,2,Papua Barat,Papua
2020-04-07,0,0,0,0,12,2,1,9,Riau,Sumatera
2020-04-07,0,0,0,0,2,0,0,2,Sulawesi Barat,Sulawesi
2020-04-07,10,0,2,8,121,10,22,89,Sulawesi Selatan,Sulawesi
2020-04-07,0,0,2,-2,5,2,2,1,Sulawesi Tengah,Sulawesi
2020-04-07,0,0,0,0,6,0,1,5,Sulawesi Tenggara,Sulawesi
2020-04-07,3,1,0,2,6,2,0,4,Sulawesi Utara,Sulawesi
2020-04-07,0,0,0,0,18,0,0,18,Sumatera Barat,Sumatera
2020-04-07,0,0,0,0,15,0,1,14,Sumatera Selatan,Sumatera
2020-04-07,0,0,0,0,19,5,0,14,Sumatera Utara,Sumatera
2020-04-08,0,0,0,0,5,0,0,5,Aceh,Sumatera
2020-04-08,6,0,0,6,40,0,13,27,Bali,Nusa Tenggara
2020-04-08,19,0,0,19,143,20,9,114,Banten,Jawa
2020-04-08,0,0,0,0,2,1,0,1,Bengkulu,Sumatera
2020-04-08,86,8,5,73,937,146,63,728,DKI Jakarta,Jawa
2020-04-08,0,3,3,-6,23,6,7,10,Daerah Istimewa Yogyakarta,Jawa
2020-04-08,0,0,0,0,1,0,0,1,Jambi,Sumatera
2020-04-08,24,5,1,18,413,43,25,345,Jawa Barat,Jawa
2020-04-08,7,2,2,3,127,27,29,71,Jawa Tengah,Jawa
2020-04-08,2,0,1,1,147,15,30,102,Jawa Timur,Jawa
2020-04-08,0,0,0,0,7,1,3,3,Kalimantan Barat,Kalimantan
2020-04-08,4,0,1,3,21,3,1,17,Kalimantan Selatan,Kalimantan
2020-04-08,0,1,0,-1,16,1,6,9,Kalimantan Tengah,Kalimantan
2020-04-08,1,0,0,1,28,1,1,26,Kalimantan Timur,Kalimantan
2020-04-08,1,0,0,1,16,0,0,16,Kalimantan Utara,Kalimantan
2020-04-08,1,0,0,1,3,1,0,2,Kepulauan Bangka Belitung,Sumatera
2020-04-08,0,0,0,0,5,3,2,0,Kepulauan Riau,Sumatera
2020-04-08,3,2,0,1,14,5,0,9,Lampung,Sumatera
2020-04-08,2,0,0,2,3,0,0,3,Maluku,Maluku
2020-04-08,1,0,0,1,2,0,0,2,Maluku Utara,Maluku
2020-04-08,0,0,0,0,7,0,0,7,Nusa Tenggara Barat,Nusa Tenggara
2020-04-08,11,0,0,11,36,3,4,29,Papua,Papua
2020-04-08,0,0,0,0,2,0,0,2,Papua Barat,Papua
2020-04-08,0,0,0,0,12,2,1,9,Riau,Sumatera
2020-04-08,0,0,0,0,2,0,0,2,Sulawesi Barat,Sulawesi
2020-04-08,5,1,2,2,126,11,24,91,Sulawesi Selatan,Sulawesi
2020-04-08,0,0,0,0,5,2,2,1,Sulawesi Tengah,Sulawesi
2020-04-08,4,0,0,4,10,0,1,9,Sulawesi Tenggara,Sulawesi
2020-04-08,0,0,0,0,6,2,0,4,Sulawesi Utara,Sulawesi
2020-04-08,0,0,0,0,18,0,0,18,Sumatera Barat,Sumatera
2020-04-08,0,0,0,0,15,0,1,14,Sumatera Selatan,Sumatera
2020-04-08,29,0,0,29,48,5,0,43,Sumatera Utara,Sumatera
2020-04-09,0,0,1,-1,5,0,1,4,Aceh,Sumatera
2020-04-09,14,0,0,14,54,0,13,41,Bali,Nusa Tenggara
2020-04-09,3,2,0,1,146,22,9,115,Banten,Jawa
2020-04-09,2,0,0,2,4,1,0,3,Bengkulu,Sumatera
2020-04-09,226,34,5,187,1163,180,68,915,DKI Jakarta,Jawa
2020-04-09,2,0,3,-1,25,6,10,9,Daerah Istimewa Yogyakarta,Jawa
2020-04-09,0,0,0,0,1,0,0,1,Jambi,Sumatera
2020-04-09,22,5,1,16,435,48,26,361,Jawa Barat,Jawa
2020-04-09,4,1,3,0,131,28,32,71,Jawa Tengah,Jawa
2020-04-09,27,1,7,19,174,16,37,121,Jawa Timur,Jawa
2020-04-09,0,0,0,0,7,1,3,3,Kalimantan Barat,Kalimantan
2020-04-09,0,1,2,-3,21,4,3,14,Kalimantan Selatan,Kalimantan
2020-04-09,0,0,0,0,16,1,6,9,Kalimantan Tengah,Kalimantan
2020-04-09,0,0,5,-5,28,1,6,21,Kalimantan Timur,Kalimantan
2020-04-09,0,0,0,0,16,0,0,16,Kalimantan Utara,Kalimantan
2020-04-09,1,0,0,1,4,1,0,3,Kepulauan Bangka Belitung,Sumatera
2020-04-09,11,0,0,11,16,3,2,11,Kepulauan Riau,Sumatera
2020-04-09,0,0,2,-2,14,5,2,7,Lampung,Sumatera
2020-04-09,0,0,0,0,3,0,0,3,Maluku,Maluku
2020-04-09,0,0,1,-1,2,0,1,1,Maluku Utara,Maluku
2020-04-09,5,0,2,3,12,0,2,10,Nusa Tenggara Barat,Nusa Tenggara
2020-04-09,1,0,0,1,1,0,0,1,Nusa Tenggara Timur,Nusa Tenggara
2020-04-09,0,0,0,0,36,3,4,29,Papua,Papua
2020-04-09,0,0,0,0,2,0,0,2,Papua Barat,Papua
2020-04-09,1,1,0,0,13,3,1,9,Riau,Sumatera
2020-04-09,0,0,0,0,2,0,0,2,Sulawesi Barat,Sulawesi
2020-04-09,6,0,0,6,132,11,24,97,Sulawesi Selatan,Sulawesi
2020-04-09,0,0,0,0,5,2,2,1,Sulawesi Tengah,Sulawesi
2020-04-09,5,0,0,5,15,0,1,14,Sulawesi Tenggara,Sulawesi
2020-04-09,0,0,0,0,6,2,0,4,Sulawesi Utara,Sulawesi
2020-04-09,0,0,0,0,18,0,0,18,Sumatera Barat,Sumatera
2020-04-09,1,0,0,1,16,0,1,15,Sumatera Selatan,Sumatera
2020-04-09,0,0,0,0,48,5,0,43,Sumatera Utara,Sumatera
2020-04-10,0,0,0,0,5,0,1,4,Aceh,Sumatera
2020-04-10,12,0,1,11,66,0,14,52,Bali,Nusa Tenggara
2020-04-10,21,1,0,20,167,23,9,135,Banten,Jawa
2020-04-10,0,0,0,0,4,1,0,3,Bengkulu,Sumatera
2020-04-10,49,11,4,34,1212,191,72,949,DKI Jakarta,Jawa
2020-04-10,0,0,3,-3,25,6,13,6,Daerah Istimewa Yogyakarta,Jawa
2020-04-10,1,0,0,1,1,0,0,1,Gorontalo,Sulawesi
2020-04-10,0,0,0,0,1,0,0,1,Jambi,Sumatera
2020-04-10,10,0,1,9,445,48,27,370,Jawa Barat,Jawa
2020-04-10,0,0,0,0,131,28,32,71,Jawa Tengah,Jawa
2020-04-10,33,4,11,18,207,20,48,139,Jawa Timur,Jawa
2020-04-10,0,0,0,0,7,1,3,3,Kalimantan Barat,Kalimantan
2020-04-10,7,0,0,7,28,4,3,21,Kalimantan Selatan,Kalimantan
2020-04-10,4,0,1,3,20,1,7,12,Kalimantan Tengah,Kalimantan
2020-04-10,4,0,0,4,32,1,6,25,Kalimantan Timur,Kalimantan
2020-04-10,0,0,0,0,16,0,0,16,Kalimantan Utara,Kalimantan
2020-04-10,0,0,0,0,4,1,0,3,Kepulauan Bangka Belitung,Sumatera
2020-04-10,0,0,0,0,16,3,2,11,Kepulauan Riau,Sumatera
2020-04-10,5,0,0,5,19,5,2,12,Lampung,Sumatera
2020-04-10,0,0,0,0,3,0,0,3,Maluku,Maluku
2020-04-10,0,0,0,0,2,0,1,1,Maluku Utara,Maluku
2020-04-10,9,0,0,9,21,0,2,19,Nusa Tenggara Barat,Nusa Tenggara
2020-04-10,0,0,0,0,1,0,0,1,Nusa Tenggara Timur,Nusa Tenggara
2020-04-10,0,1,1,-2,36,4,5,27,Papua,Papua
2020-04-10,0,0,0,0,2,0,0,2,Papua Barat,Papua
2020-04-10,0,0,1,-1,13,3,2,8,Riau,Sumatera
2020-04-10,1,0,0,1,3,0,0,3,Sulawesi Barat,Sulawesi
2020-04-10,33,1,0,32,165,12,24,129,Sulawesi Selatan,Sulawesi
2020-04-10,9,0,0,9,14,2,2,10,Sulawesi Tengah,Sulawesi
2020-04-10,0,0,0,0,15,0,1,14,Sulawesi Tenggara,Sulawesi
2020-04-10,5,1,0,4,11,3,0,8,Sulawesi Utara,Sulawesi
2020-04-10,13,3,5,5,31,3,5,23,Sumatera Barat,Sumatera
2020-04-10,1,0,0,1,17,0,1,16,Sumatera Selatan,Sumatera
2020-04-10,0,0,8,-8,48,5,8,35,Sumatera Utara,Sumatera
2020-04-11,0,0,0,0,5,0,1,4,Aceh,Sumatera
2020-04-11,4,0,0,4,70,0,14,56,Bali,Nusa Tenggara
2020-04-11,31,0,1,30,198,23,10,165,Banten,Jawa
2020-04-11,0,0,0,0,4,1,0,3,Bengkulu,Sumatera
2020-04-11,185,10,7,168,1397,201,79,1117,DKI Jakarta,Jawa
2020-04-11,0,0,0,0,25,6,13,6,Daerah Istimewa Yogyakarta,Jawa
2020-04-11,0,0,0,0,1,0,0,1,Gorontalo,Sulawesi
2020-04-11,2,0,0,2,3,0,0,3,Jambi,Sumatera
2020-04-11,45,1,1,43,490,49,28,413,Jawa Barat,Jawa
2020-04-11,0,1,0,-1,131,29,32,70,Jawa Tengah,Jawa
2020-04-11,10,3,2,5,217,23,50,144,Jawa Timur,Jawa
2020-04-11,0,0,0,0,7,1,3,3,Kalimantan Barat,Kalimantan
2020-04-11,0,1,0,-1,28,5,3,20,Kalimantan Selatan,Kalimantan
2020-04-11,0,0,0,0,20,1,7,12,Kalimantan Tengah,Kalimantan
2020-04-11,0,0,0,0,32,1,6,25,Kalimantan Timur,Kalimantan
2020-04-11,0,1,0,-1,16,1,0,15,Kalimantan Utara,Kalimantan
2020-04-11,1,0,0,1,5,1,0,4,Kepulauan Bangka Belitung,Sumatera
2020-04-11,0,2,0,-2,16,5,2,9,Kepulauan Riau,Sumatera
2020-04-11,0,0,2,-2,19,5,4,10,Lampung,Sumatera
2020-04-11,0,0,0,0,3,0,0,3,Maluku,Maluku
2020-04-11,0,0,0,0,2,0,1,1,Maluku Utara,Maluku
2020-04-11,2,2,0,0,23,2,2,19,Nusa Tenggara Barat,Nusa Tenggara
2020-04-11,0,0,0,0,1,0,0,1,Nusa Tenggara Timur,Nusa Tenggara
2020-04-11,24,0,2,22,60,4,7,49,Papua,Papua
2020-04-11,0,0,0,0,2,0,0,2,Papua Barat,Papua
2020-04-11,3,0,1,2,16,3,3,10,Riau,Sumatera
2020-04-11,2,1,1,0,5,1,1,3,Sulawesi Barat,Sulawesi
2020-04-11,11,6,0,5,176,18,24,134,Sulawesi Selatan,Sulawesi
2020-04-11,5,0,0,5,19,2,2,15,Sulawesi Tengah,Sulawesi
2020-04-11,1,1,0,0,16,1,1,14,Sulawesi Tenggara,Sulawesi
2020-04-11,0,0,1,-1,11,3,1,7,Sulawesi Utara,Sulawesi
2020-04-11,0,0,0,0,31,3,5,23,Sumatera Barat,Sumatera
2020-04-11,0,0,0,0,17,0,1,16,Sumatera Selatan,Sumatera
2020-04-11,0,3,0,-3,48,8,8,32,Sumatera Utara,Sumatera
2020-04-12,0,0,0,0,5,0,1,4,Aceh,Sumatera
2020-04-12,2,0,0,2,72,0,14,58,Bali,Nusa Tenggara
2020-04-12,2,0,1,1,200,23,11,166,Banten,Jawa
2020-04-12,0,0,0,0,4,1,0,3,Bengkulu,Sumatera
2020-04-12,122,33,37,52,1519,234,116,1169,DKI Jakarta,Jawa
2020-04-12,0,0,5,-5,25,6,18,1,Daerah Istimewa Yogyakarta,Jawa
2020-04-12,0,0,0,0,1,0,0,1,Gorontalo,Sulawesi
2020-04-12,0,0,0,0,3,0,0,3,Jambi,Sumatera
2020-04-12,35,4,3,28,525,53,31,441,Jawa Barat,Jawa
2020-04-12,56,0,1,55,187,29,33,125,Jawa Tengah,Jawa
2020-04-12,119,0,0,119,336,23,50,263,Jawa Timur,Jawa
2020-04-12,3,0,0,3,10,1,3,6,Kalimantan Barat,Kalimantan
2020-04-12,5,0,0,5,33,5,3,25,Kalimantan Selatan,Kalimantan
2020-04-12,0,0,0,0,20,1,7,12,Kalimantan Tengah,Kalimantan
2020-04-12,0,0,0,0,32,1,6,25,Kalimantan Timur,Kalimantan
2020-04-12,0,0,0,0,16,1,0,15,Kalimantan Utara,Kalimantan
2020-04-12,0,0,0,0,5,1,0,4,Kepulauan Bangka Belitung,Sumatera
2020-04-12,0,0,0,0,16,5,2,9,Kepulauan Riau,Sumatera
2020-04-12,0,0,0,0,19,5,4,10,Lampung,Sumatera
2020-04-12,8,0,0,8,11,0,0,11,Maluku,Maluku
2020-04-12,0,0,0,0,2,0,1,1,Maluku Utara,Maluku
2020-04-12,9,0,0,9,32,2,2,28,Nusa Tenggara Barat,Nusa Tenggara
2020-04-12,0,0,0,0,1,0,0,1,Nusa Tenggara Timur,Nusa Tenggara
2020-04-12,1,0,2,-1,61,4,9,48,Papua,Papua
2020-04-12,0,0,0,0,2,0,0,2,Papua Barat,Papua
2020-04-12,0,0,0,0,16,3,3,10,Riau,Sumatera
2020-04-12,0,0,0,0,5,1,1,3,Sulawesi Barat,Sulawesi
2020-04-12,45,0,0,45,221,18,24,179,Sulawesi Selatan,Sulawesi
2020-04-12,0,0,0,0,19,2,2,15,Sulawesi Tengah,Sulawesi
2020-04-12,0,0,0,0,16,1,1,14,Sulawesi Tenggara,Sulawesi
2020-04-12,4,0,0,4,15,3,1,11,Sulawesi Utara,Sulawesi
2020-04-12,13,0,1,12,44,3,6,35,Sumatera Barat,Sumatera
2020-04-12,0,0,2,-2,17,0,3,14,Sumatera Selatan,Sumatera
2020-04-12,10,0,0,10,58,8,8,42,Sumatera Utara,Sumatera
2020-04-13,0,0,2,-2,5,0,3,2,Aceh,Sumatera
2020-04-13,5,0,1,4,77,0,15,62,Bali,Nusa Tenggara
2020-04-13,3,1,0,2,203,24,11,168,Banten,Jawa
2020-04-13,0,0,0,0,4,1,0,3,Bengkulu,Sumatera
2020-04-13,134,7,1,126,1653,241,117,1295,DKI Jakarta,Jawa
2020-04-13,16,0,0,16,41,6,18,17,Daerah Istimewa Yogyakarta,Jawa
2020-04-13,0,0,0,0,1,0,0,1,Gorontalo,Sulawesi
2020-04-13,0,0,0,0,3,0,0,3,Jambi,Sumatera
2020-04-13,76,10,3,63,601,63,34,504,Jawa Barat,Jawa
2020-04-13,3,1,0,2,190,30,33,127,Jawa Tengah,Jawa
2020-04-13,52,2,5,45,388,25,55,308,Jawa Timur,Jawa
2020-04-13,0,0,0,0,10,1,3,6,Kalimantan Barat,Kalimantan
2020-04-13,0,0,1,-1,33,5,4,24,Kalimantan Selatan,Kalimantan
2020-04-13,1,0,1,0,21,1,8,12,Kalimantan Tengah,Kalimantan
2020-04-13,0,0,0,0,32,1,6,25,Kalimantan Timur,Kalimantan
2020-04-13,0,0,0,0,16,1,0,15,Kalimantan Utara,Kalimantan
2020-04-13,0,0,0,0,5,1,0,4,Kepulauan Bangka Belitung,Sumatera
2020-04-13,0,0,0,0,16,5,2,9,Kepulauan Riau,Sumatera
2020-04-13,1,0,0,1,20,5,4,11,Lampung,Sumatera
2020-04-13,0,0,0,0,11,0,0,11,Maluku,Maluku
2020-04-13,0,0,0,0,2,0,1,1,Maluku Utara,Maluku
2020-04-13,3,0,0,3,35,2,2,31,Nusa Tenggara Barat,Nusa Tenggara
2020-04-13,0,0,0,0,1,0,0,1,Nusa Tenggara Timur,Nusa Tenggara
2020-04-13,6,0,0,6,67,4,9,54,Papua,Papua
